word,prior,expected_guesses
feast,1.0,2.6308
feats,0.0,2.6669
feaze,0.0,2.8553
fecal,1.0,2.6763
feces,0.964314,2.7799
fecht,0.0,2.7479
fecit,0.0,2.6801
fecks,0.0,2.8225
fedai,0.0,2.7456
fedex,0.0,2.9034
feebs,0.0,2.856
feeds,0.0,2.8061
feels,0.0,2.7706
feely,0.0,2.7897
feens,0.0,2.7831
feers,0.0,2.746
feese,0.0,2.8641
feeze,0.0,3.0204000000000004
fehme,0.0,2.8452
feign,1.0,2.7101
feint,0.998315,2.6445
feist,0.0,2.628
felch,0.0,2.7421
felid,0.0,2.6933
felix,0.0,2.8214
fella,0.998656,2.8048
fells,0.0,2.8151
felly,0.0,2.8359
felon,1.0,2.6807
felts,0.0,2.6734
felty,0.0,2.7034
femal,0.0,2.7037
femes,0.0,2.8157
femic,0.0,2.7847
femme,0.945143,2.9375
femmy,0.0,2.9383
femur,1.0,2.7115
fence,1.0,2.7402
fends,0.0,2.7156
fendy,0.0,2.7818
fenis,0.0,2.6949
fenks,0.0,2.796
fenny,0.0,2.8579
fents,0.0,2.6986
feods,0.0,2.7426
feoff,0.0,3.0407
feral,1.0,2.6665
ferer,0.0,2.8083
feres,0.0,2.7179
feria,0.0,2.6632
ferly,0.0,2.7087
fermi,0.0,2.731
ferms,0.0,2.7321
ferns,0.0,2.6841
ferny,0.0,2.7041
ferox,0.0,2.8045
ferry,1.0,2.8078
fesse,0.0,2.8597
festa,0.0,2.6717
fests,0.0,2.8254
festy,0.0,2.7182
fetal,1.0,2.6563
fetas,0.0,2.6645
fetch,1.0,2.7246
feted,0.003896,2.7493
fetes,0.0,2.7455
fetid,1.0,2.6861
fetor,0.0,2.6466
fetta,0.0,2.7784
fetts,0.0,2.7982
fetus,1.0,2.7272
fetwa,0.0,2.779
feuar,0.0,2.6644
feuds,0.0,2.7475
feued,0.0,2.7732
fever,1.0,2.8149
fewer,1.0,2.7998
feyed,0.0,2.8157
feyer,0.0,2.7823
feyly,0.0,2.8984
fezes,0.0,2.9099
fezzy,0.0,3.0767
fiars,0.0,2.67
fiats,0.0,2.6683
fiber,1.0,2.6835
fibre,0.0,2.6851
fibro,0.0,2.7415
fices,0.0,2.7154
fiche,0.0,2.7377
fichu,0.0,2.8237
ficin,0.0,2.8318
ficos,0.0,2.7388
ficta,0.0,2.7118
ficus,0.986342,2.7505
fides,0.0,2.7083
fidge,0.0,2.726
fidos,0.0,2.7559
fidus,0.0,2.7894
fiefs,0.0,2.8811
field,1.0,2.6944
fiend,1.0,2.7079
fient,0.0,2.6443
fiere,0.0,2.7002
fieri,0.0,2.8213
fiers,0.0,2.6798
fiery,1.0,2.7156
fiest,0.0,2.6335
fifed,0.0,2.8488
fifer,0.0,2.8067
fifes,0.0,2.8604
fifis,0.0,3.0046
fifth,1.0,2.8707
fifty,1.0,2.8692
figgy,0.0,2.9283
fight,1.0,2.7342
figos,0.0,2.7616
fiked,0.0,2.7777
fikes,0.0,2.7733
filar,0.0,2.6535
filch,0.928638,2.7169
filed,0.003896,2.6751
filer,0.971674,2.6624
files,0.0,2.6744
filet,1.0,2.6279
filii,0.0,2.9903
filks,0.0,2.7625
fille,0.0,2.757
fillo,0.0,2.8153
fills,0.0,2.7898
filly,1.0,2.8253
filmi,0.0,2.8894
films,0.0,2.7083
filmy,0.996424,2.7395
filon,0.0,2.6855
filos,0.0,2.7003
filth,1.0,2.689
filum,0.0,2.7607
final,1.0,2.687
finca,0.0,2.7149
finch,0.975045,2.7225
finds,0.0,2.7056
fined,0.003896,2.689
finer,1.0,2.6471
fines,0.0,2.681
finis,0.0,2.8308
finks,0.0,2.7385
finny,0.0,2.8461
finos,0.0,2.7012
fiord,0.0,2.6835
fiqhs,0.0,2.9222
fique,0.0,2.8824
fired,0.003896,2.6476
firer,0.0,2.7389
fires,0.0,2.6617
firie,0.0,2.754
firks,0.0,2.7588
firma,0.0,2.7263
firms,0.0,2.702
firni,0.0,2.8205
firns,0.0,2.6896
firry,0.0,2.8034
first,1.0,2.622
firth,0.015594,2.6928
fiscs,0.0,2.8597
fisho,0.0,2.7661
fishy,1.0,2.7776
fisks,0.0,2.9093
fists,0.0,2.8168
fisty,0.0,2.7118
fitch,0.0,2.7269
fitly,0.0,2.6915
fitna,0.0,2.6803
fitte,0.0,2.7436
fitts,0.0,2.7906
fiver,0.0,2.7376
fives,0.0,2.7826
fixed,0.003896,2.8365
fixer,1.0,2.7971
fixes,0.0,2.8386
fixie,0.0,2.9431
fixit,0.0,2.9334
fizzy,1.0,3.0446
fjeld,0.0,2.8913
fjord,0.99187,2.8172
flabs,0.0,2.7464
flack,0.987907,2.7328
flaff,0.0,3.0090000000000003
flags,0.0,2.7015
flail,1.0,2.8003
flair,1.0,2.6582
flake,1.0,2.706
flaks,0.0,2.7264
flaky,1.0,2.7584
flame,1.0,2.6676
flamm,0.0,2.8623
flams,0.0,2.7227
flamy,0.0,2.722
flane,0.0,2.6342
flank,1.0,2.7142
flans,0.0,2.6582
flaps,0.0,2.6934
flare,1.0,2.6236
flary,0.0,2.68
flash,1.0,2.6893
flask,1.0,2.7096
flats,0.0,2.6572
flava,0.0,2.864
flawn,0.0,2.7488
flaws,0.0,2.75
flawy,0.0,2.7719
flaxy,0.0,2.8405
flays,0.0,2.7149
fleam,0.0,2.7135
fleas,0.0,2.6875
fleck,0.966658,2.7577
fleek,0.0,2.792
fleer,0.0,2.712
flees,0.0,2.7593
fleet,1.0,2.7123
flegs,0.0,2.7612
fleme,0.0,2.7744
flesh,1.0,2.7085
fleur,0.0,2.6889
flews,0.0,2.8013
flexi,0.0,2.8789
flexo,0.0,2.8678
fleys,0.0,2.7485
flick,1.0,2.7494
flics,0.0,2.7062
flied,0.003896,2.6707
flier,1.0,2.6534
flies,0.0,2.6711
flimp,0.0,2.7678
flims,0.0,2.7409
fling,1.0,2.7114
flint,0.991697,2.6383
flips,0.0,2.6935
flirs,0.0,2.6914
flirt,1.0,2.6465
flisk,0.0,2.7279
flite,0.0,2.6253
flits,0.0,2.6653
flitt,0.0,2.7507
float,1.0,2.6464
flobs,0.0,2.7679
flock,1.0,2.7567
flocs,0.0,2.7159
floes,0.0,2.6687
flogs,0.0,2.7101
flong,0.0,2.7322
flood,1.0,2.7926
floor,1.0,2.7695
flops,0.0,2.6925
flora,1.0,2.6647
flore,0.0,2.639
flors,0.0,2.701
flory,0.0,2.7019
flosh,0.0,2.7064
floss,1.0,2.8071
flota,0.0,2.6747
flote,0.0,2.6507
flour,1.0,2.6937
flout,1.0,2.6748
flown,1.0,2.7354
flows,0.0,2.7494
flowy,0.958457,2.7763
flubs,0.0,2.7508
flued,0.0,2.7025
flues,0.0,2.6976
fluey,0.0,2.7265
fluff,1.0,3.0374
fluid,1.0,2.7167
fluke,1.0,2.7423
fluky,0.987442,2.7898
flume,0.926242,2.7177
flump,0.0,2.7997
flung,1.0,2.7439
flunk,1.0,2.7574
fluor,0.0,2.6806
flurr,0.0,2.7939
flush,1.0,2.7237
flute,1.0,2.663
fluty,0.0,2.7142
fluyt,0.0,2.7293
flyby,0.990702,2.9215
flyer,1.0,2.6954
flyin,0.0,2.7222
flype,0.0,2.7621
flyte,0.0,2.723
fnarr,0.0,2.7649
foals,0.0,2.6672
foams,0.0,2.7234
foamy,1.0,2.7455
focal,1.0,2.6882
focus,1.0,2.7329
foehn,0.0,2.7213
fogey,0.902458,2.7456
foggy,1.0,2.9035
fogie,0.0,2.703
fogle,0.0,2.693
fogos,0.0,2.857
fogou,0.0,2.8885
fohns,0.0,2.7467
foids,0.0,2.7453
foils,0.0,2.658
foins,0.0,2.6807
foist,0.995942,2.6465
folds,0.0,2.6897
foley,0.0,2.7112
folia,0.0,2.6991
folic,0.987324,2.7049
folie,0.0,2.6521
folio,0.974064,2.802
folks,0.0,2.7362
folky,1.0,2.7758
folly,1.0,2.8253
fomes,0.0,2.741
fonda,0.0,2.7497
fonds,0.0,2.7595
fondu,0.0,2.7776
fones,0.0,2.6917
fonio,0.0,2.7883
fonly,0.0,2.6948
fonts,0.0,2.6762
foods,0.0,2.8129
foody,0.0,2.8627
fools,0.0,2.7788
foots,0.0,2.784
footy,0.0,2.7998
foram,0.0,2.7025
foray,1.0,2.7084
forbs,0.0,2.7472
forby,0.0,2.7512
force,1.0,2.6213
fordo,0.0,2.8076
fords,0.0,2.6923
forel,0.0,2.6392
fores,0.0,2.6579
forex,0.0,2.7792
forge,1.0,2.6738
forgo,1.0,2.8165
forks,0.0,2.7303
forky,0.0,2.7672
forma,0.0,2.7127
forme,0.0,2.6738
forms,0.0,2.6987
forte,1.0,2.6231
forth,1.0,2.6768
forts,0.0,2.6471
forty,1.0,2.6891
forum,1.0,2.7265
forza,0.0,2.8185
forze,0.0,2.7705
fossa,0.0,2.8378
fosse,0.0,2.7911
fouat,0.0,2.6841
fouds,0.0,2.7707
fouer,0.0,2.6753
fouet,0.0,2.6679
foule,0.0,2.6666
fouls,0.0,2.6942
found,1.0,2.7149
fount,0.995693,2.676
fours,0.0,2.6947
fouth,0.0,2.703
fovea,0.0,2.7986
fowls,0.0,2.7426
fowth,0.0,2.7894
foxed,0.0,2.8383
foxes,0.0,2.84
foxie,0.0,2.8172
foyer,1.0,2.7055
foyle,0.0,2.7019
foyne,0.0,2.7104
frabs,0.0,2.7357
frack,0.922373,2.7301
fract,0.0,2.6203
frags,0.0,2.7127
frail,1.0,2.6545
fraim,0.0,2.688
frais,0.0,2.6611
frame,1.0,2.6578
franc,1.0,2.6538
frank,1.0,2.7069
frape,0.0,2.6467
fraps,0.0,2.7061
frass,0.0,2.7852
frate,0.0,2.5951
frati,0.0,2.6528
frats,0.0,2.646
fraud,1.0,2.6973
fraus,0.0,2.6943
frays,0.0,2.7198
freak,1.0,2.7342
freed,1.0,2.7377
freer,1.0,2.8409
frees,0.0,2.7452
freet,0.0,2.6665
freit,0.0,2.6254
fremd,0.0,2.7391
frena,0.0,2.664
freon,0.0,2.672
frere,0.0,2.8087
fresh,1.0,2.7006
frets,0.0,2.6718
friar,0.994639,2.779
fribs,0.0,2.7532
fried,1.0,2.6421
frier,0.0,2.7264
fries,0.0,2.6553
frigs,0.0,2.7305
frill,0.979137,2.8033
frise,0.959403,2.6366
frisk,1.0,2.7117
frist,0.0,2.6219
frita,0.0,2.6437
frite,0.0,2.6034
frith,0.0,2.6648
frits,0.0,2.6485
fritt,0.0,2.7247
fritz,0.9725,2.7844
frize,0.0,2.7594
frizz,0.964843,2.9793
frock,1.0,2.7248
froes,0.0,2.6581
frogs,0.0,2.7085
fromm,0.0,2.8578
frond,0.961632,2.6619
frons,0.0,2.6887
front,1.0,2.631
froom,0.0,2.8042
frore,0.0,2.7334
frorn,0.0,2.7655
frory,0.0,2.7903
frosh,0.750523,2.6882
frost,1.0,2.6266
froth,1.0,2.6834
frown,1.0,2.7333
frows,0.0,2.7712
frowy,0.0,2.7778
froyo,0.0,2.8263
froze,1.0,2.7715
frugs,0.0,2.7598
fruit,1.0,2.6642
frump,0.902458,2.7395
frush,0.0,2.7152
frust,0.0,2.639
fryer,1.0,2.8077
fubar,0.0,2.7221
fubby,0.0,2.9683
fubsy,0.0,2.7922
fucks,0.0,2.8332
fucus,0.0,2.9119
fuddy,0.0,2.9419
fudge,1.0,2.7498
fudgy,0.980266,2.796
fuels,0.0,2.7141
fuero,0.0,2.7017
fuffs,0.0,3.0825
fuffy,0.0,3.0971
fugal,0.953185,2.7363
fuggy,0.0,2.9457
fugie,0.0,2.7243
fugio,0.0,2.7878
fugis,0.0,2.7678
fugle,0.0,2.7161
fugly,0.0,2.7653
fugue,1.0,2.8965
fugus,0.0,2.9319
fujis,0.0,2.8836
fulla,0.0,2.8308
fulls,0.0,2.8366
fully,1.0,2.8564
fulth,0.0,2.7232
fulwa,0.0,2.8301
fumed,0.003896,2.7395
fumer,0.0,2.7229
fumes,0.0,2.76
fumet,0.0,2.7144
funda,0.0,2.7813
fundi,0.0,2.7914
fundo,0.0,2.7697
funds,0.0,2.7341
fundy,0.0,2.795
fungi,1.0,2.7852
fungo,0.937924,2.7628
fungs,0.0,2.7769
funic,0.0,2.7485
funis,0.0,2.7128
funks,0.0,2.7812
funky,1.0,2.8182
funny,1.0,2.8772
funsy,0.0,2.7295
funts,0.0,2.7085
fural,0.0,2.6852
furan,0.0,2.6878
furca,0.0,2.707
furls,0.0,2.7214
furol,0.0,2.6904
furor,1.0,2.8012
furos,0.0,2.6991
furrs,0.0,2.8122
furry,1.0,2.8389
furth,0.0,2.6955
furze,0.0,2.8062
furzy,0.0,2.8737
fused,0.003896,2.7154
fusee,0.0,2.7542
fusel,0.0,2.6886
fuses,0.0,2.8712
fusil,0.0,2.6956
fusks,0.0,2.9299
fussy,1.0,2.8726
fusts,0.0,2.8342
fusty,1.0,2.7445
futon,1.0,2.7
fuzed,0.0,2.8708
fuzee,0.0,2.896
fuzes,0.0,2.8649
fuzil,0.0,2.837
fuzzy,1.0,3.0609
fyces,0.0,2.8066
fyked,0.0,2.8615
fykes,0.0,2.8545
fyles,0.0,2.7476
fyrds,0.0,2.8259
fytte,0.0,2.8566
gabba,0.0,2.9675
gabby,0.965948,2.8883
gable,0.983121,2.6355
gaddi,0.0,2.8676
gades,0.0,2.675
gadge,0.0,2.792
gadgy,0.0,2.8692
gadid,0.0,2.8114
gadis,0.0,2.7048
gadje,0.0,2.7972
gadjo,0.0,2.8582
gadso,0.0,2.7032
gaffe,1.0,2.8595
gaffs,0.0,2.9078
gaged,0.0,2.7983
gager,0.0,2.7487
gages,0.0,2.8132
gaids,0.0,2.7012
gaily,0.994147,2.6551
gains,0.0,2.6443
gairs,0.0,2.6407
gaita,0.0,2.7207
gaits,0.0,2.6411
gaitt,0.0,2.7131
gajos,0.0,2.8312
galah,0.0,2.7485
galas,0.0,2.7532
galax,0.0,2.8703
galea,0.0,2.7113
galed,0.0,2.6225
gales,0.0,2.6172
galia,0.0,2.73
galis,0.0,2.6485
galls,0.0,2.7561
gally,0.0,2.7601
galop,0.0,2.6736
galut,0.0,2.6318
galvo,0.0,2.7364
gamas,0.0,2.7949
gamay,0.0,2.7997
gamba,0.0,2.8558
gambe,0.0,2.7163
gambo,0.0,2.7639
gambs,0.0,2.7771
gamed,0.003896,2.6709
gamer,1.0,2.6569
games,0.0,2.6748
gamey,0.95078,2.6981
gamic,0.0,2.7358
gamin,0.0,2.6766
gamma,0.998799,2.9539
gamme,0.0,2.7986
gammy,0.0,2.8522
gamps,0.0,2.7458
gamut,1.0,2.7008
ganch,0.0,2.6911
gandy,0.0,2.7071
ganef,0.0,2.6941
ganev,0.0,2.7177
gangs,0.0,2.8103
ganja,0.0,2.8966
ganks,0.0,2.7314
ganof,0.0,2.7179
gants,0.0,2.6413
gaols,0.0,2.6486
gaped,0.003896,2.6633
gaper,0.0,2.6363
gapes,0.0,2.6624
gapos,0.0,2.7047
gappy,0.0,2.8578
garam,0.0,2.7459
garba,0.0,2.7776
garbe,0.0,2.6309
garbo,0.0,2.6836
garbs,0.0,2.6806
garda,0.0,2.7634
garde,0.0,2.6039
gares,0.0,2.6139
garis,0.0,2.643
garms,0.0,2.6761
garni,0.0,2.6553
garre,0.0,2.6705
garri,0.0,2.7599
garth,0.0,2.638
garum,0.0,2.6838
gases,0.0,2.7939
gashy,0.0,2.731
gasps,0.0,2.824
gaspy,0.0,2.7133
gassy,0.971104,2.8184
gasts,0.0,2.7771
gatch,0.0,2.6928
gated,1.0,2.6375
gater,0.0,2.593
gates,0.0,2.6375
gaths,0.0,2.6908
gator,1.0,2.6042
gauch,0.0,2.7113
gaucy,0.0,2.711
gauds,0.0,2.7259
gaudy,1.0,2.725
gauge,1.0,2.8477
gauje,0.0,2.7845
gault,0.0,2.6183
gaums,0.0,2.7115
gaumy,0.0,2.7197
gaunt,1.0,2.6423
gaups,0.0,2.7077
gaurs,0.0,2.6632
gauss,0.0,2.7938
gauze,1.0,2.8302
gauzy,1.0,2.8612
gavel,1.0,2.7116
gavot,0.0,2.7173
gawcy,0.0,2.789
gawds,0.0,2.8038
gawks,0.0,2.8095
gawky,1.0,2.837
gawps,0.0,2.7908
gawsy,0.0,2.7508
gayal,0.0,2.7502
gayer,0.924991,2.6729
gayly,0.047658,2.8167
gazal,0.0,2.8524
gazar,0.0,2.842
gazed,0.003896,2.7936
gazer,0.877061,2.7745
gazes,0.0,2.7979
gazon,0.0,2.7808
gazoo,0.0,2.9178
geals,0.0,2.6342
geans,0.0,2.6415
geare,0.0,2.6483
gears,0.0,2.6332
geasa,0.0,2.7429
geats,0.0,2.628
gebur,0.0,2.7
gecko,0.982809,2.7676
gecks,0.0,2.8191
geeks,0.0,2.8289
geeky,1.0,2.8636
geeps,0.0,2.7817
geese,1.0,2.8734
geest,0.0,2.6895
geist,0.0,2.6116
geits,0.0,2.6411
gelds,0.0,2.689
gelee,0.0,2.8233
gelid,0.0,2.661
gelly,0.0,2.805
gelts,0.0,2.6667
gemel,0.0,2.7413
gemma,0.0,2.8593
gemmy,0.0,2.8939
gemot,0.0,2.6857
genae,0.0,2.6854
genal,0.0,2.6286
genas,0.0,2.6546
genes,0.0,2.7339
genet,0.0,2.6772
genic,0.0,2.7043
genie,1.0,2.7231
genii,0.0,2.8058
genin,0.0,2.7798
genio,0.0,2.6637
genip,0.0,2.6856
genny,0.0,2.8251
genoa,0.0,2.6699
genom,0.0,2.706
genre,1.0,2.6886
genro,0.0,2.6453
gents,0.0,2.6537
genty,0.0,2.6797
genua,0.0,2.6794
genus,1.0,2.7031
geode,0.927457,2.7461
geoid,0.0,2.6834
gerah,0.0,2.6516
gerbe,0.0,2.7234
geres,0.0,2.6918
gerle,0.0,2.6664
germs,0.0,2.6807
germy,0.902458,2.7027
gerne,0.0,2.6597
gesse,0.0,2.8326
gesso,0.0,2.8092
geste,0.0,2.6986
gests,0.0,2.8009
getas,0.0,2.6438
getup,0.952006,2.6925
geums,0.0,2.7358
geyan,0.0,2.6731
geyer,0.0,2.7534
ghast,0.0,2.644
ghats,0.0,2.6687
ghaut,0.0,2.6757
ghazi,0.0,2.8743
ghees,0.0,2.7659
ghest,0.0,2.6717
ghost,1.0,2.6678
ghoul,0.976654,2.7177
ghusl,0.0,2.7049
ghyll,0.0,2.8594
giant,1.0,2.6139
gibed,0.003896,2.6932
gibel,0.0,2.6708
giber,0.0,2.6695
gibes,0.0,2.6987
gibli,0.0,2.8551
gibus,0.0,2.7678
giddy,1.0,2.8548
gifts,0.0,2.7144
gigas,0.0,2.8375
gighe,0.0,2.8546
gigot,0.0,2.798
gigue,0.0,2.8287
gilas,0.0,2.6634
gilds,0.0,2.6733
gilet,0.0,2.6073
gilia,0.0,2.7849
gills,0.0,2.7616
gilly,0.0,2.7893
gilpy,0.0,2.7147
gilts,0.0,2.6591
gimel,0.0,2.6698
gimme,0.99187,2.8287
gimps,0.0,2.7098
gimpy,0.0,2.7714
ginch,0.0,2.7149
ginga,0.0,2.8266
ginge,0.0,2.7862
gings,0.0,2.8337
ginks,0.0,2.7523
ginny,0.0,2.8085
ginzo,0.0,2.816
gipon,0.0,2.6799
gippo,0.0,2.8657
gippy,0.0,2.8765
gipsy,0.0,2.7186
girds,0.0,2.6724
girlf,0.0,2.7161
girls,0.0,2.6459
girly,1.0,2.6849
girns,0.0,2.6609
giron,0.0,2.6274
giros,0.0,2.6591
girrs,0.0,2.768
girsh,0.0,2.6709
girth,1.0,2.6599
girts,0.0,2.6442
gismo,0.0,2.7345
gisms,0.0,2.8577
gists,0.0,2.7972
gitch,0.0,2.7229
gites,0.0,2.6409
giust,0.0,2.6332
gived,0.0,2.748
given,1.0,2.7448
giver,1.0,2.7119
gives,0.0,2.758
gizmo,1.0,2.8613
glace,0.950148,2.6006
glade,0.983729,2.6169
glads,0.0,2.7025
glady,0.0,2.6924
glaik,0.0,2.7009
glair,0.0,2.6235
glamp,0.057262,2.673
glams,0.0,2.6883
gland,1.0,2.6223
glans,0.0,2.6442
glare,1.0,2.5931
glary,0.0,2.6576
glass,1.0,2.7646
glatt,0.0,2.7195
glaum,0.0,2.6977
glaur,0.0,2.6398
glaze,1.0,2.7439
glazy,0.0,2.7902
gleam,1.0,2.6775
glean,1.0,2.6347
gleba,0.0,2.7128
glebe,0.0,2.7545
gleby,0.0,2.7462
glede,0.0,2.72
gleds,0.0,2.7261
gleed,0.0,2.7114
gleek,0.0,2.78
glees,0.0,2.7172
gleet,0.0,2.6768
gleis,0.0,2.6604
glens,0.0,2.6507
glent,0.0,2.6283
gleys,0.0,2.7271
glial,0.0,2.742
glias,0.0,2.6534
glibs,0.0,2.7302
glide,1.0,2.6454
gliff,0.0,2.8838
glift,0.0,2.692
glike,0.0,2.6916
glime,0.0,2.656
glims,0.0,2.7118
glint,1.0,2.621
glisk,0.0,2.7191
glits,0.0,2.6503
glitz,1.0,2.7662
gloam,0.047658,2.6814
gloat,1.0,2.6208
globe,1.0,2.661
globi,0.0,2.7477
globs,0.0,2.6964
globy,0.0,2.7224
glode,0.0,2.6574
glogg,0.0,2.9829
gloms,0.0,2.6735
gloom,1.0,2.7872
gloop,0.823057,2.762
glops,0.0,2.6608
glory,1.0,2.6605
gloss,1.0,2.7806
glost,0.0,2.6357
glout,0.0,2.6493
glove,1.0,2.7082
glows,0.0,2.7251
glowy,0.935071,2.7451
gloze,0.0,2.7697
glued,0.003896,2.6621
gluer,0.0,2.653
glues,0.0,2.6645
gluey,0.982809,2.6812
glugg,0.0,3.0078
glugs,0.0,2.8484
glume,0.0,2.6912
glums,0.0,2.7372
gluon,0.0,2.6589
glute,0.840468,2.6358
gluts,0.0,2.6852
glyph,0.913444,2.7464
gnapi,0.0,2.7277
gnarl,0.801422,2.6374
gnarr,0.0,2.7389
gnars,0.0,2.6659
gnash,0.947486,2.6674
gnats,0.0,2.6319
gnawn,0.0,2.8673
gnaws,0.0,2.7323
gnome,1.0,2.6804
gnows,0.0,2.7696
goads,0.0,2.6784
goafs,0.0,2.7414
goaft,0.0,2.6909
goals,0.0,2.6329
goary,0.0,2.6521
goats,0.0,2.638
goaty,0.0,2.6623
goave,0.0,2.7102
goban,0.0,2.6908
gobar,0.0,2.6613
gobbe,0.0,2.8463
gobbi,0.0,2.9133
gobbo,0.0,2.9769
gobby,0.0,2.8999
gobis,0.0,2.7297
gobos,0.0,2.8347
godet,0.0,2.6413
godly,0.996999,2.6822
godso,0.0,2.8072
goels,0.0,2.656
goers,0.0,2.6538
goest,0.0,2.6248
goeth,0.0,2.6717
goety,0.0,2.6671
gofer,0.98265,2.6946
goffs,0.0,2.9244
gogga,0.0,3.0068
gogos,0.0,2.9388
goier,0.0,2.6201
going,1.0,2.8264
gojis,0.0,2.8392
gokes,0.0,2.7679
golds,0.0,2.6651
goldy,0.0,2.7136
golem,0.955942,2.6589
goles,0.0,2.657
golfs,0.0,2.7102
golly,0.991073,2.7876
golpe,0.0,2.6604
golps,0.0,2.6996
gombo,0.0,2.8635
gomer,0.0,2.655
gompa,0.0,2.7461
gonad,0.721877,2.6629
gonch,0.0,2.6956
gonef,0.0,2.7086
goner,0.985695,2.6261
gongs,0.0,2.8027
gonia,0.0,2.6604
gonif,0.0,2.7149
gonks,0.0,2.7439
gonna,1.0,2.8068
gonof,0.0,2.8249
gonys,0.0,2.7157
gonzo,1.0,2.9087
gooby,0.0,2.8359
goodo,0.0,2.9597
goods,0.0,2.7937
goody,1.0,2.8239
gooey,1.0,2.8112
goofs,0.0,2.8406
goofy,1.0,2.8607
googs,0.0,2.9287
gooks,0.0,2.8554
gooky,0.0,2.8711
goold,0.0,2.7657
gools,0.0,2.7613
gooly,0.0,2.7687
goomy,0.0,2.8138
goons,0.0,2.7556
goony,0.0,2.7672
goops,0.0,2.8039
goopy,0.974804,2.8036
goors,0.0,2.7532
goory,0.0,2.7603
goose,1.0,2.7553
goosy,0.0,2.7793
gopak,0.0,2.7735
gopik,0.0,2.7749
goral,0.0,2.6282
goras,0.0,2.6481
goray,0.0,2.6578
gorbs,0.0,2.7169
gordo,0.0,2.7706
gored,0.003896,2.6257
gores,0.0,2.6312
gorge,1.0,2.777
goris,0.0,2.6541
gorms,0.0,2.6919
gormy,0.0,2.6891
gorps,0.0,2.6826
gorse,0.943819,2.605
gorsy,0.0,2.6607
gosht,0.0,2.6846
gosse,0.0,2.7599
gotch,0.0,2.7114
goths,0.0,2.7078
gothy,0.0,2.7192
gotta,1.0,2.7739
gouch,0.0,2.7151
gouge,0.999079,2.845
gouks,0.0,2.7695
goura,0.0,2.6737
gourd,0.998315,2.6719
gouts,0.0,2.6665
gouty,0.0,2.6887
goved,0.0,2.7486
goves,0.0,2.7623
gowan,0.0,2.7333
gowds,0.0,2.8223
gowfs,0.0,2.8526
gowks,0.0,2.8502
gowls,0.0,2.7604
gowns,0.0,2.7172
goxes,0.0,2.8184
goyim,0.0,2.7531
goyle,0.0,2.669
graal,0.0,2.7029
grabs,0.0,2.6823
grace,1.0,2.5986
grade,1.0,2.6191
grads,0.0,2.6602
graff,0.0,2.8623
graft,1.0,2.664
grail,1.0,2.6194
grain,1.0,2.6236
graip,0.0,2.6542
grama,0.0,2.7591
grame,0.0,2.6225
gramp,0.0,2.6978
grams,0.0,2.668
grana,0.0,2.7119
grand,1.0,2.627
grano,0.0,2.6265
grans,0.0,2.6413
grant,1.0,2.583
grape,1.0,2.6106
graph,1.0,2.6741
grapy,0.0,2.6828
grasp,1.0,2.6372
grass,1.0,2.7667
grata,0.0,2.701
grate,1.0,2.5744
grats,0.0,2.623
grave,1.0,2.7021
gravs,0.0,2.731
gravy,1.0,2.7558
grays,0.0,2.6998
graze,1.0,2.7465
great,1.0,2.6177
grebe,0.0,2.7344
grebo,0.0,2.7102
grece,0.0,2.6954
greed,1.0,2.7195
greek,0.0,2.7613
green,1.0,2.7075
grees,0.0,2.6982
greet,1.0,2.6765
grege,0.0,2.8295
grego,0.0,2.8076
grein,0.0,2.6328
grens,0.0,2.6692
greps,0.0,2.7001
grese,0.0,2.6819
greve,0.0,2.7606
grews,0.0,2.7554
greys,0.0,2.704
grice,0.0,2.6245
gride,0.0,2.6276
grids,0.0,2.6649
grief,1.0,2.6796
griff,0.0,2.8754
grift,0.971391,2.6736
grigs,0.0,2.8136
grike,0.0,2.6811
grill,1.0,2.7713
grime,1.0,2.6338
grimy,1.0,2.7087
grind,1.0,2.6338
grins,0.0,2.6335
griot,0.0,2.6107
gripe,1.0,2.617
grips,0.0,2.664
gript,0.0,2.65
gripy,0.0,2.7049
grise,0.0,2.6129
grist,1.0,2.5985
grisy,0.0,2.6796
grith,0.0,2.6559
grits,0.0,2.6295
grize,0.0,2.7316
groan,1.0,2.6239
groat,0.0,2.6053
grody,0.0,2.6981
grogs,0.0,2.8117
groin,0.968475,2.6307
groks,0.0,2.7101
groma,0.0,2.6765
groms,0.0,2.6965
grone,0.0,2.6093
groof,0.0,2.8054
groom,1.0,2.7789
grope,1.0,2.6255
gross,1.0,2.7839
grosz,0.0,2.7927
grots,0.0,2.6454
grouf,0.0,2.7198
group,1.0,2.6739
grout,0.987324,2.6487
grove,1.0,2.7074
grovy,0.0,2.752
growl,1.0,2.7086
grown,1.0,2.7019
grows,0.0,2.7251
grrls,0.0,2.8079
grrrl,0.0,2.9143
grubs,0.0,2.7182
grued,0.0,2.65
gruel,0.994844,2.6554
grues,0.0,2.6582
grufe,0.0,2.7051
gruff,1.0,2.8907
grume,0.0,2.67
grump,0.967685,2.7155
grund,0.0,2.691
grunt,1.0,2.6362
gryce,0.0,2.7162
gryde,0.0,2.7119
gryke,0.0,2.7743
grype,0.0,2.7146
grypt,0.0,2.7284
guaco,0.0,2.7223
guana,0.0,2.757
guano,0.977936,2.6978
guans,0.0,2.6609
guard,1.0,2.6745
guars,0.0,2.6648
