word,unseen_prior,is_target,src_1_norvig,src_2_wordfreq,src_3_subtlex,src_4_github,src_5_nltk_news,src_6_nltk_fiction,src_7_nltk_reuters,src_8_nltk_gutenberg,src_9_nltk_chat,src_10_nltk_web,log_src_1_norvig,log_src_2_wordfreq,log_src_3_subtlex,log_src_4_github,log_src_5_nltk_news,log_src_6_nltk_fiction,log_src_7_nltk_reuters,log_src_8_nltk_gutenberg,log_src_9_nltk_chat,log_src_10_nltk_web,is_standard_plural,is_excluded,src_breadth,conversational_mean,tech_skew,oof_predicted_prob,ranking_prob,stage_1_rank,is_predicted_solution,is_in_4500_guess_list
malty,0.968018,1,79102.0,1.2e-07,0.0,14.0,0,0,0,0,0,0,4.905113421172465,-6.917142851403591,-1.0,1.14921911265538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.479285712850898,2.5538952691785877,2.774311767014437e-05,2.774311767014437e-05,6993,False,True
malus,0.0,0,123958.0,1.55e-07,0.0,52.0,0,0,0,0,0,0,5.097706993389502,-6.806819726434655,-1.0,1.7168377232995244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.4517049316086634,2.8101237932584255,3.179105784094915e-05,3.179105784094915e-05,6788,False,False
malva,0.0,0,59405.0,5.13e-08,0.0,23.0,0,0,0,0,0,0,4.783021237200253,-7.2813322646837895,-1.0,1.3636119798921444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.5703330661709476,2.75213905611702,1.90076105159193e-05,1.90076105159193e-05,7618,False,False
malwa,0.0,0,24347.0,1.02e-07,0.0,8.0,0,0,0,0,0,0,4.408555392821328,-6.98707845445544,-1.0,0.9084850188786497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.4967696136138597,2.4510121230531845,2.126116827147575e-05,2.126116827147575e-05,7340,False,False
mamak,0.0,0,24901.0,4.37e-08,0.0,3.0,0,0,0,0,0,0,4.417846867827697,-7.349498205121633,-1.0,0.4913616938342727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.5873745512804085,2.333055398197545,1.6130268197995066e-05,1.6130268197995066e-05,8213,False,False
mamas,0.0,0,649492.0,6.17e-07,36.0,457.0,0,0,0,0,0,0,5.813423252990625,-6.208997470301002,1.557507201905658,2.6600112212893308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,4,-1.662872567098836,2.4928781777435014,0.3695205531831683,0.3695205531831683,3073,False,True
mamba,0.877061,1,173027.0,4.37e-07,17.0,256.0,0,0,0,0,0,0,5.241293898786893,-6.358506059150384,1.2329961103921538,2.40840957846843,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.7813774871895576,2.4855822764237727,0.08364179899123153,0.08364179899123153,3649,True,True
mambo,1.0,1,5164902.0,6.03e-07,129.0,1174.0,0,0,0,0,0,0,6.13080901026146,-6.218948681004969,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.6030226628715378,2.6012784890134166,0.7151038711960022,0.7151038711960022,2358,True,True
mambu,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.665730856846619e-06,7.665730856846619e-06,12680,False,False
mamee,0.0,0,0.0,0.0,0.0,7.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.8512583487190752,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.9234791314190582,7.415222250612496e-06,7.415222250612496e-06,14017,False,False
mamey,0.0,0,0.0,1.58e-08,0.0,7.0,0,0,0,0,0,0,3.104350519242735,-7.774174008538107,-1.0,0.8512583487190752,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,2,-2.693543502134527,2.6191726764940646,1.0976105481623981e-05,1.0976105481623981e-05,9628,False,False
mamie,0.0,0,298552.0,4.47e-07,48.0,636.0,0,0,0,0,0,0,5.476865814457504,-6.348702598288101,1.6821450763738317,2.8035253955765325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.6666393804785673,2.5684020782668338,0.4822011819216957,0.4822011819216957,2911,True,True
mamil,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,8.082461265104315e-06,8.082461265104315e-06,10548,False,False
mamma,0.929785,1,1368416.0,2.09e-06,154.0,3112.0,0,2,0,65,0,0,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,6,-1.4779691845608613,2.4762250107027404,0.9603508540152769,0.9603508540152769,1422,True,True
mammy,0.0,0,145805.0,4.17e-07,119.0,2043.0,0,0,0,25,0,0,5.167543581638042,-6.378802939081787,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.6429862273907423,2.641242053532621,0.8849110462184292,0.8849110462184292,1932,True,True
manas,0.0,0,173858.0,2.14e-07,0.0,63.0,0,0,0,0,0,0,5.243359555736399,-6.667521142476636,-1.0,1.8000293592441343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,3,-2.416880285619159,2.816894965241226,3.725683393772076e-05,3.725683393772076e-05,6596,False,False
manat,0.0,0,53190.0,2.63e-08,0.0,5.0,0,0,0,0,0,0,4.736090396110884,-7.563519304990505,-1.0,0.7075701760979364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.6408798262476263,2.4946649142965946,1.543430454891452e-05,1.543430454891452e-05,8385,False,False
mandi,0.0,0,367548.0,4.79e-07,4.0,287.0,0,0,0,0,0,0,5.566813992494558,-6.318740667397981,0.6127838567197355,2.458033192496506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.9264892026695615,2.6555057989178144,0.003444851601693195,0.003444851601693195,4507,False,False
mands,0.0,0,75709.0,2.24e-08,0.0,8.0,0,0,0,0,0,0,4.886381291737445,-7.630413109263656,-1.0,0.9084850188786497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,3,-2.657603277315914,2.611845786755239,1.5654523094355994e-05,1.5654523094355994e-05,8324,False,False
mandy,0.0,0,2240981.0,2.34e-06,0.0,5175.0,0,0,0,0,0,2,6.13080901026146,-5.718734767762263,-1.0,2.9965116522837576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.179683691940566,3.177939518082445,0.00010576629502288704,0.00010576629502288704,5965,False,False
maneb,0.0,0,23912.0,1.05e-08,0.0,0.0,0,0,0,0,0,0,4.401117812681338,-7.938547520912807,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,2,-2.7346368802282015,1.7346368802282015,1.3299958899033243e-05,1.3299958899033243e-05,9001,False,False
maned,0.0,0,31747.0,8.71e-08,0.0,16.0,0,0,0,3,0,0,4.518758655081697,-7.05492551152127,-1.0,1.2068258760318498,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,4,-2.513731377880317,2.617144315896242,0.00019194987704765723,0.00019194987704765723,5618,False,False
maneh,0.0,0,0.0,1.55e-08,0.0,0.0,0,0,0,1,0,0,3.104350519242735,-7.781989957015637,-1.0,-1.0,-1.0,-1.0,-1.0,0.04139268515822508,-1.0,-1.0,False,False,2,-2.695497489253909,1.695497489253909,4.6256235987149614e-05,4.6256235987149614e-05,6400,False,False
manes,0.0,0,162340.0,2.69e-07,2.0,105.0,0,0,0,1,0,0,5.213814091739927,-6.568604067070812,0.3222192947339193,2.021602716028242,-1.0,-1.0,-1.0,0.04139268515822508,-1.0,-1.0,True,True,5,-2.061596193084223,2.5723975510983443,0.022214764685415243,0.022214764685415243,3977,False,False
manet,0.0,0,335542.0,3.39e-07,12.0,377.0,0,0,0,7,0,0,5.527389619305363,-6.46849553697486,1.08278537031645,2.5764565324056203,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.8464275416646025,2.6346558078674125,0.08122407102047588,0.08122407102047588,3662,True,True
manga,1.0,1,12774174.0,9.33e-06,10.0,722.0,0,0,0,0,0,1,6.13080901026146,-5.718734767762263,1.0043213737826426,2.8585973449946924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,5,-1.6786033484949052,2.6079020209922517,0.31679502285907146,0.31679502285907146,3140,True,True
mange,0.926242,1,250483.0,3.16e-07,11.0,219.0,0,0,0,0,0,0,5.400977414623333,-6.4989133383638045,1.0453229787866574,2.3406423775607053,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.8633975898942867,2.5337187786746393,0.016796111951690743,0.016796111951690743,4035,True,True
mangi,0.0,0,29799.0,3.24e-08,0.0,69.0,0,0,0,0,0,0,4.492349639935797,-7.475993554442628,-1.0,1.8394780473741983,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.618998388610657,3.038737412297756,1.4539820803499854e-05,1.4539820803499854e-05,8647,False,False
mango,1.0,1,2171900.0,3.63e-06,84.0,1867.0,0,0,0,0,2,0,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,5,-1.4779691845608613,2.4762250107027404,0.5869706200251806,0.5869706200251806,2733,True,True
mangs,0.0,0,0.0,1.55e-08,0.0,3.0,0,0,0,0,0,0,3.104350519242735,-7.781989957015637,-1.0,0.4913616938342727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,2,-2.695497489253909,2.4411783361710455,1.0644578213546768e-05,1.0644578213546768e-05,9796,False,False
mangy,0.983729,1,55682.0,1.26e-07,81.0,689.0,0,0,0,0,0,1,4.755521180754385,-6.896127891596945,1.8068580295188175,2.8382822499146885,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,5,-1.7723174655195317,2.691458590476876,0.07265759010477253,0.07265759010477253,3692,True,True
mania,1.0,1,3688699.0,2.75e-06,52.0,766.0,0,2,4,5,0,0,6.13080901026146,-5.718734767762263,1.7168377232995244,2.884285462339675,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,7,-1.5004742611156847,2.4426169922855223,0.9909800753776205,0.9909800753776205,141,True,True
manic,1.0,1,1448525.0,2.09e-06,70.0,2412.0,0,0,0,0,0,1,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,5,-1.4779691845608613,2.4762250107027404,0.7020182426483752,0.7020182426483752,2416,True,True
manie,0.0,0,61604.0,3.98e-08,0.0,16.0,0,0,0,0,0,0,4.798482142405071,-7.389126999619949,-1.0,1.2068258760318498,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.597281749904987,2.700694687920912,1.866122094435833e-05,1.866122094435833e-05,7681,False,False
manis,0.0,0,83317.0,1.7e-07,0.0,49.0,0,0,0,0,0,0,4.927311837144239,-6.766953097901817,-1.0,1.6910814921229684,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.4417382744754543,2.7872790205369387,2.9444952264692902e-05,2.9444952264692902e-05,6891,False,False
manks,0.0,0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.4913616938342727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,1,-2.9978499570595205,2.7435308039766566,6.953627892539346e-06,6.953627892539346e-06,14704,False,False
manky,0.0,0,19299.0,7.76e-08,5.0,106.0,0,0,0,0,0,0,4.313246959312074,-7.104466960515929,0.7075701760979364,2.0257153839013404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.0992241961044984,2.612081888055169,0.0012589865223538706,0.0012589865223538706,4848,False,False
manly,1.0,1,1260481.0,4.57e-06,206.0,2587.0,0,0,2,30,0,2,6.1009742083250735,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,7,-1.4779691845608613,2.4762250107027404,0.9872350562841563,0.9872350562841563,273,True,True
manna,0.993783,1,465463.0,6.31e-07,23.0,310.0,0,0,0,21,0,0,5.669069997225598,-6.199269178438808,1.3636119798921444,2.4915017662373264,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.7089142996366657,2.454665182755329,0.8424725839449785,0.8424725839449785,2081,True,True
manny,0.0,0,1117673.0,3.16e-06,693.0,5786.0,0,0,4,0,0,0,6.048808584732191,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,5,-1.4779691845608613,2.4762250107027404,0.7153868663870396,0.7153868663870396,2356,True,True
manoa,0.0,0,330033.0,1.78e-07,0.0,27.0,0,0,0,0,0,0,5.520227465887236,-6.747098447207654,-1.0,1.4329692908744058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.436774611801914,2.6532592572391165,3.4929367789273094e-05,3.4929367789273094e-05,6662,False,False
manor,1.0,1,7084688.0,6.46e-06,174.0,2726.0,1,1,2,6,0,0,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,8,-1.4779691845608613,2.4762250107027404,0.9710485470382557,0.9710485470382557,1233,True,True
manos,0.0,0,334298.0,2.14e-07,6.0,206.0,0,0,0,0,0,0,5.525782610230989,-6.667521142476636,0.785329835010767,2.3140779917792127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.9705478268664671,2.6275868227560735,0.002061387087856819,0.002061387087856819,4673,False,False
manse,0.995178,1,120966.0,2.88e-07,2.0,82.0,0,0,0,0,0,0,5.087204814423788,-6.539072103301923,0.3222192947339193,1.9143431571194407,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.0542132021420008,2.511384780701721,0.004657436041219177,0.004657436041219177,4417,True,True
manso,0.0,0,35036.0,5.25e-08,0.0,16.0,0,0,0,0,0,0,4.559997542187334,-7.271483895240233,-1.0,1.2068258760318498,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.5678709738100585,2.6712839118259835,1.829550480522613e-05,1.829550480522613e-05,7751,False,False
manta,0.0,0,550732.0,6.61e-07,15.0,521.0,0,0,0,0,0,0,5.74194191007528,-6.179128890079282,1.1789769472931695,2.7169210731667612,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.750037985696528,2.6084985222799086,0.1262091223524496,0.1262091223524496,3509,True,True
mante,0.0,0,0.0,2.04e-08,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-7.669180533504163,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.667295133376041,1.667295133376041,1.2149386605483368e-05,1.2149386605483368e-05,9234,False,False
manto,0.0,0,70350.0,9.77e-08,1.0,40.0,0,0,0,0,0,0,4.855044018762025,-7.005594853310834,0.04139268515822508,1.6031443726201824,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.241050542038152,2.542622728348243,0.00019064206854716253,0.00019064206854716253,5621,False,False
mants,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,0,-2.9978499570595205,1.9978499570595205,8.06402725747637e-06,8.06402725747637e-06,11181,False,False
manty,0.0,0,0.0,1.02e-08,42.0,47.0,0,0,0,0,0,0,3.104350519242735,-7.950007143079858,1.6242820958356683,1.6730209071288962,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.0814312618110473,2.4179417153754956,0.0020588594429292854,0.0020588594429292854,4674,False,False
manul,0.0,0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.7075701760979364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.851635045108489,6.9818138354618965e-06,6.9818138354618965e-06,14636,False,False
manus,0.0,0,195513.0,7.59e-07,2.0,155.0,0,0,0,0,0,0,5.2939911083396565,-6.11917497906743,0.3222192947339193,2.190611797813605,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.9492389210833776,2.54454481999018,0.0032627215323544085,0.0032627215323544085,4528,False,False
manzo,0.0,0,68728.0,8.51e-08,0.0,45.0,0,0,0,0,0,0,4.845095558324412,-7.064895978848551,-1.0,1.6541765418779606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.5162239947121376,2.843312265651118,2.510343416283127e-05,2.510343416283127e-05,7143,False,False
mapau,0.0,0,18606.0,0.0,0.0,0.0,0,0,0,0,0,0,4.298363946978924,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,1.9978499570595205,9.697940869910886e-06,9.697940869910886e-06,10119,False,False
mapes,0.0,0,188206.0,1.7e-07,0.0,134.0,0,0,0,0,0,0,5.277557875141007,-6.766953097901817,-1.0,2.127428777851599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,3,-2.4417382744754543,3.005452663401254,3.127914196437747e-05,3.127914196437747e-05,6805,False,False
maple,1.0,1,9704551.0,7.24e-06,165.0,1903.0,1,1,9,35,0,0,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,8,-1.4779691845608613,2.4762250107027404,0.9819927077244914,0.9819927077244914,539,True,True
mapou,0.0,0,0.0,1.23e-08,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-7.875495775165718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.7188739437914293,1.7188739437914293,1.1123514355865832e-05,1.1123514355865832e-05,9559,False,False
mappy,0.0,0,29607.0,1.41e-08,0.0,6.0,0,0,0,0,0,0,4.489657601700689,-7.820448208834812,-1.0,0.785329835010767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.705112052208703,2.5977769697140864,1.287621082708729e-05,1.287621082708729e-05,9094,False,False
maqam,0.0,0,12779.0,2.24e-08,0.0,0.0,0,0,0,0,0,0,4.147694870228671,-7.630413109263656,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,2,-2.657603277315914,1.6576032773159142,1.5435742607648324e-05,1.5435742607648324e-05,8384,False,False
maqui,0.0,0,0.0,1.38e-08,0.0,12.0,0,0,0,0,0,0,3.104350519242735,-7.82915179635669,-1.0,1.08278537031645,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,2,-2.7072879490891726,2.7486806342473975,1.0240183241588336e-05,1.0240183241588336e-05,9965,False,False
marae,0.0,0,163277.0,7.08e-08,0.0,12.0,0,0,0,0,0,0,5.216294191614524,-7.143754599209946,-1.0,1.08278537031645,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.5359386498024863,2.577331334960711,2.14074240587904e-05,2.14074240587904e-05,7328,False,False
marah,0.0,0,135233.0,1.15e-07,0.0,14.0,0,0,0,5,0,0,5.1351472866951315,-6.935467138868422,-1.0,1.14921911265538,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,4,-2.4838667847171054,2.5584763410447953,0.0002828134697228113,0.0002828134697228113,5440,False,False
maral,0.0,0,22723.0,4.47e-08,0.0,61.0,0,0,0,0,0,0,4.38011351445845,-7.339893778276756,-1.0,1.7860412102425542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.584973444569189,2.977994049690466,1.6184018102137478e-05,1.6184018102137478e-05,8200,False,False
maran,0.0,0,230201.0,1.23e-07,0.0,20.0,0,0,0,0,0,0,5.364499589854735,-6.906508272989068,-1.0,1.3031960574204888,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.476627068247267,2.6282250969575114,3.281461163161392e-05,3.281461163161392e-05,6741,False,False
maras,0.0,0,38116.0,8.51e-08,0.0,75.0,0,0,0,0,0,0,4.595359518800731,-7.064895978848551,-1.0,1.8756399370041683,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,3,-2.5162239947121376,2.9540439632142217,2.1813740077830663e-05,2.1813740077830663e-05,7310,False,False
maray,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,8.06402725747637e-06,8.06402725747637e-06,11182,False,False
march,1.0,1,158281269.0,0.000182,1225.0,20744.0,40,3,2052,128,0,5,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,9,-1.4779691845608613,2.4762250107027404,0.9890729026728542,0.9890729026728542,228,True,True
marcs,0.0,0,50472.0,2.4e-08,0.0,6.0,0,0,0,0,0,0,4.713856640958523,-7.601712694642599,-1.0,0.785329835010767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,3,-2.6504281736606496,2.543093091166033,1.5132307346152177e-05,1.5132307346152177e-05,8459,False,False
mards,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,0,-2.9978499570595205,1.9978499570595205,7.675525093286249e-06,7.675525093286249e-06,12110,False,False
mardy,0.0,0,59107.0,1.26e-07,1.0,23.0,0,0,0,0,0,0,4.7808830388075885,-6.896127891596945,0.04139268515822508,1.3636119798921444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.2136838016096796,2.395489791555752,0.00026734033537401477,0.00026734033537401477,5464,False,False
mares,0.0,0,789891.0,9.77e-07,21.0,475.0,0,1,0,1,0,0,5.898265749016917,-6.009652264025459,1.3242824552976926,2.6767850304192056,-1.0,-1.0,-1.0,0.04139268515822508,-1.0,-1.0,True,True,6,-1.6713424521819418,2.5097349673915446,0.765637249605742,0.765637249605742,2234,False,True
marga,0.0,0,121490.0,1.62e-07,0.0,446.0,0,0,0,0,0,0,5.089062540126703,-6.787759111198466,-1.0,2.6494322232416168,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.4469397777996162,3.2716558894204244,2.579170700807484e-05,2.579170700807484e-05,7103,False,False
marge,0.0,0,876008.0,1.2e-06,225.0,4719.0,0,0,0,2,0,0,5.94313803052072,-5.920449760442792,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.3222192947339193,-1.0,-1.0,False,False,5,-1.5283979327309936,2.5266537588728726,0.9737891014985935,0.9737891014985935,1061,True,True
margo,0.0,0,743004.0,1.07e-06,0.0,1947.0,0,0,0,0,0,0,5.8717337815082535,-5.970202419169509,-1.0,2.9965116522837576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.2425506047923776,3.2408064309342564,4.824778145116418e-05,4.824778145116418e-05,6386,False,False
margs,0.0,0,0.0,2.69e-08,0.0,17.0,0,0,0,0,0,0,3.104350519242735,-7.554084586048877,-1.0,1.2329961103921538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,2,-2.638521146512219,2.755019201708296,1.206529057292028e-05,1.206529057292028e-05,9248,False,False
maria,0.0,0,14347893.0,2.19e-05,1154.0,25422.0,0,2,5,2,0,2,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.3222192947339193,-1.0,-1.0,False,False,8,-1.4779691845608613,2.4762250107027404,0.926421124172604,0.926421124172604,1750,True,True
marid,0.0,0,29048.0,1.95e-08,1.0,3.0,0,0,0,0,0,0,4.481723467443569,-7.687822643560222,0.04139268515822508,0.4913616938342727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.411607489600499,2.1572883365176354,9.792765667776211e-05,9.792765667776211e-05,6012,False,False
maril,0.0,0,0.0,1.1e-08,0.0,5.0,0,0,0,0,0,0,3.104350519242735,-7.92009553233328,-1.0,0.7075701760979364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,2,-2.73002388308332,2.5838089711322882,9.89825262631665e-06,9.89825262631665e-06,10071,False,False
marka,0.0,0,93624.0,4.37e-08,0.0,30.0,0,0,0,0,0,0,4.977246076073017,-7.349498205121633,-1.0,1.4785664955938433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.5873745512804085,2.82665779907733,1.9243299549079218e-05,1.9243299549079218e-05,7581,False,False
marks,0.0,0,19747824.0,3.09e-05,1117.0,18117.0,2,0,571,28,0,5,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,True,True,8,-1.4779691845608613,2.4762250107027404,0.9710485470382557,0.9710485470382557,1234,False,True
marle,0.0,0,36938.0,4.79e-08,0.0,9.0,0,0,0,0,0,0,4.58217249126857,-7.3105135516357524,-1.0,0.9590413923210935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.577628387908938,2.557149084069485,1.8224417481048555e-05,1.8224417481048555e-05,7770,False,False
marls,0.0,0,17292.0,7.41e-08,0.0,2.0,0,0,0,0,0,0,4.268662201868068,-7.124244420741945,-1.0,0.3222192947339193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,3,-2.5310611051854863,2.192170752552446,1.7584133322252096e-05,1.7584133322252096e-05,7924,False,False
marly,0.0,0,134004.0,1.95e-07,2.0,179.0,0,0,0,0,0,0,5.1312194688741535,-6.707699615140919,0.3222192947339193,2.2530955858490316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.09637008010175,2.7229178730262658,0.002876191340691218,0.002876191340691218,4570,False,False
marma,0.0,0,14929.0,2.57e-08,0.0,14.0,0,0,0,0,0,0,4.20953109922558,-7.573163546196492,-1.0,1.14921911265538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.643290886549123,2.7179004428768128,1.4357738266162074e-05,1.4357738266162074e-05,8697,False,False
marms,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.04139268515822508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,1,-2.9978499570595205,2.518546299638633,7.649724622286874e-06,7.649724622286874e-06,13045,False,False
maron,0.0,0,135149.0,2.19e-07,0.0,287.0,0,0,0,0,0,0,5.134879955297139,-6.657537839655753,-1.0,2.458033192496506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.414384459913938,3.1434010561621912,2.7037062858416106e-05,2.7037062858416106e-05,7034,False,False
maror,0.0,0,0.0,0.0,1.0,6.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,0.04139268515822508,0.785329835010767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,2,-2.737501785769964,2.6301667032753477,3.8876396298634796e-05,3.8876396298634796e-05,6554,False,False
