word,prior,expected_guesses
soily,0.0,2.5179
sojas,0.0,2.7917
sojus,0.0,2.8163
sokah,0.0,2.5978
soken,0.0,2.5682
sokes,0.0,2.7083
sokol,0.0,2.6705
solah,0.0,2.5225
solan,0.0,2.5014
solar,1.0,2.488
solas,0.0,2.6174
solde,0.0,2.5096
soldi,0.0,2.5831
soldo,0.0,2.6511
solds,0.0,2.6873
soled,0.003896,2.4855
solei,0.0,2.5171
soler,0.0,2.4777
soles,0.0,2.6198
solid,0.5373470816438356,2.5132
solon,0.0,2.5984
solos,0.0,2.7525
solum,0.0,2.5572
solus,0.0,2.6521
solve,1.0,2.5701
soman,0.0,2.5394
somas,0.0,2.6671
sonar,1.0,2.4762
sonce,0.0,2.4837
sonde,0.0,2.5171
sones,0.0,2.6168
songo,0.0,2.6417
songs,0.0,2.6729
songy,0.0,2.5608
sonic,1.0,2.5249
sonly,0.0,2.527
sonne,0.0,2.5891
sonny,0.0,2.6402
sonse,0.0,2.5883
sonsy,0.0,2.6349
sooey,0.0,2.6291
sooks,0.0,2.797
sooky,0.0,2.6873
soole,0.0,2.5662
sools,0.0,2.7282
sooms,0.0,2.7722
soops,0.0,2.7537
soote,0.0,2.5599
sooth,0.915058,2.6428
soots,0.0,2.7093
sooty,1.0,2.6496
sophs,0.0,2.6909
sophy,0.0,2.571
sopor,0.0,2.5801
soppy,0.962056,2.6906
sopra,0.0,2.508
soral,0.0,2.4866
soras,0.0,2.5974
sorbi,0.0,2.5763
sorbo,0.0,2.6326
sorbs,0.0,2.6723
sorda,0.0,2.5341
sordo,0.0,2.6278
sords,0.0,2.6653
sored,0.0,2.4844
soree,0.0,2.5146
sorel,0.0,2.468
sorer,0.0,2.5562
sores,0.0,2.6055
sorex,0.0,2.5878
sorgo,0.0,2.6268
sorns,0.0,2.6098
sorra,0.0,2.5791
sorry,0.0911197106849315,2.6299
sorta,0.0,2.4755
sorts,0.0,2.6012
sorus,0.0,2.6313
soths,0.0,2.6523
sotol,0.0,2.5815
sotto,0.0,2.6944
souce,0.0,2.4959
souct,0.0,2.4931
sough,0.0,2.5788
souks,0.0,2.7187
souls,0.0,2.6587
souly,0.0,2.5337
soums,0.0,2.6905
sound,0.7974182487671232,2.5416
soups,0.0,2.692
soupy,1.0,2.5742
sours,0.0,2.6676
souse,0.0,2.6139
south,0.0007792000000000001,2.5572
souts,0.0,2.6238
sowar,0.0,2.5441
sowce,0.0,2.572
sowed,0.003896,2.5953
sower,0.816387,2.555
sowff,0.0,2.8415
sowfs,0.0,2.8094
sowle,0.0,2.5503
sowls,0.0,2.7225
sowms,0.0,2.7689
sownd,0.0,2.6207
sowne,0.0,2.545
sowps,0.0,2.7451
sowse,0.0,2.6927
sowth,0.0,2.5796
soxes,0.0,2.7646
soyas,0.0,2.6672
soyle,0.0,2.5129
soyuz,0.0,2.6993
sozin,0.0,2.6423
space,0.6158246969863014,2.4972
spack,0.0,2.595
spacy,0.0,2.5473
spade,0.9078344284931508,2.5169
spado,0.0,2.5985
spads,0.0,2.7212
spaed,0.0,2.5287
spaer,0.0,2.4794
spaes,0.0,2.6267
spags,0.0,2.7123
spahi,0.0,2.6083
spail,0.0,2.5193
spain,0.0,2.5307
spait,0.0,2.4888
spake,0.0,2.5525
spald,0.0,2.5687
spale,0.0,2.4797
spall,0.0,2.6343
spalt,0.0,2.4879
spams,0.0,2.6947
spane,0.0,2.489
spang,0.0,2.5898
spank,1.0,2.5725
spans,0.0,2.6571
spard,0.0,2.552
spare,0.0819944065753424,2.4761
spark,0.1002450147945205,2.5627
spars,0.0,2.6486
spart,0.0,2.4747
spasm,0.0007792000000000001,2.7027
spate,0.0701315112328767,2.4702
spats,0.0,2.6515
spaul,0.0,2.5408
spawl,0.0,2.6076
spawn,1.0,2.5965
spaws,0.0,2.7525
spayd,0.0,2.6134
spays,0.0,2.7054
spaza,0.0,2.7735
spazz,0.0,2.8509
speak,0.4251058410958904,2.6019
speal,0.0,2.5102
spean,0.0,2.5143
spear,0.114845501369863,2.5186
speat,0.0,2.4827
speck,0.3201648438356164,2.6095
specs,0.0,2.6855
spect,0.0,2.5317
speed,0.0007792000000000001,2.6273
speel,0.0,2.574
speer,0.0,2.5632
speil,0.0,2.524
speir,0.0,2.5089
speks,0.0,2.7588
speld,0.0,2.5769
spelk,0.0,2.5957
spell,0.8868462290410959,2.6636
spelt,0.4342311452054794,2.4912
spend,1.0,2.5481
spent,0.5218340646575342,2.4975
speos,0.0,2.673
sperm,1.0,2.5658
spesh,0.0,2.7064
spets,0.0,2.6712
speug,0.0,2.6133
spews,0.0,2.7709
spewy,0.0,2.6466
spial,0.0,2.5218
spica,0.0,2.5527
spice,0.6249500010958904,2.5044
spick,0.0,2.6062
spics,0.0,2.6793
spicy,1.0,2.5553
spide,0.0,2.5389
spied,1.0,2.5262
spiel,0.9023592460273973,2.4856
spier,0.0,2.4864
spies,0.0,2.6597
spiff,0.943035,2.7566
spifs,0.0,2.7587
spike,1.0,2.5785
spiks,0.0,2.7303
spiky,1.0,2.6113
spile,0.0,2.4954
spill,1.0,2.6288
spilt,0.950148,2.484
spims,0.0,2.7114
spina,0.0,2.5346
spine,0.2079236032876712,2.4937
spink,0.0,2.5791
spins,0.0,2.6508
spiny,0.0007792000000000001,2.5393
spire,0.8247941610958904,2.4846
spirt,0.0,2.4851
spiry,0.0,2.5394
spite,0.1084577884931506,2.4735
spits,0.0,2.6533
spitz,0.0,2.6562
spivs,0.0,2.7778
splat,0.5720232372602739,2.4871
splay,0.971391,2.5367
split,0.0007792000000000001,2.4906
splog,0.0,2.6029
spode,0.0,2.555
spods,0.0,2.7342
spoil,0.0007792000000000001,2.5086
spoke,0.8549076646575343,2.567
spoof,0.0007792000000000001,2.7114
spook,1.0,2.7002
spool,0.0007792000000000001,2.6169
spoom,0.0,2.6836
spoon,0.2362120460273973,2.64
spoor,0.0,2.5914
spoot,0.0,2.5945
spore,0.0007792000000000001,2.4859
spork,0.916618,2.5604
sport,0.0372804164383561,2.4847
sposa,0.0,2.6776
sposh,0.0,2.6911
sposo,0.0,2.7761
spots,0.0,2.6677
spout,0.2827510969863013,2.5314
sprad,0.0,2.5606
sprag,0.0,2.5725
sprat,0.0,2.4788
spray,1.0,2.5397
spred,0.0,2.527
spree,1.0,2.5668
sprew,0.0,2.5733
sprig,0.1659472043835616,2.5686
sprit,0.0,2.4881
sprod,0.0,2.5661
sprog,0.0,2.579
sprue,0.0,2.5042
sprug,0.0,2.5993
spuds,0.0,2.7277
spued,0.0,2.5661
spuer,0.0,2.5147
spues,0.0,2.6692
spugs,0.0,2.7533
spule,0.0,2.5227
spume,0.891137,2.5737
spumy,0.0,2.6094
spunk,1.0,2.605
spurn,1.0,2.5391
spurs,0.0,2.6968
spurt,0.5857111934246575,2.521
sputa,0.0,2.5418
spyal,0.0,2.5519
spyre,0.0,2.5447
squab,0.996658,2.7532
squad,0.0007792000000000001,2.725
squat,0.7819052317808219,2.6758
squaw,0.0,2.7971
squee,0.0,2.735
squeg,0.0,2.7412
squib,0.96992,2.7632
squid,0.153171778630137,2.7256
squit,0.0,2.6548
squiz,0.0,2.8542
srsly,0.0,2.684
stabs,0.0,2.6908
stack,0.0007792000000000001,2.5749
stade,0.0,2.5113
staff,1.0,2.7364
stage,0.8019809008219178,2.5166
stags,0.0,2.6792
stagy,0.999528,2.5626
staid,0.7636546235616439,2.5291
staig,0.0,2.5544
stain,0.2444248197260274,2.5038
stair,1.0,2.4796
stake,0.2873137490410958,2.5415
stale,0.8886712898630138,2.4533
stalk,1.0,2.5451
stall,0.3803918509589041,2.6152
stamp,0.1029826060273972,2.5462
stand,0.0007792000000000001,2.5161
stane,0.0,2.4653
stang,0.0,2.5629
stank,0.0007792000000000001,2.5568
stans,0.0,2.636
staph,0.99254,2.5559
staps,0.0,2.6555
stare,0.172334917260274,2.4504
stark,0.3639663035616438,2.5505
starn,0.0,2.4946
starr,0.0,2.5934
stars,0.0,2.6305
start,1.0,2.5883
stary,0.0,2.5068
stash,0.4625195879452055,2.6773
state,0.4488316317808219,2.5981
stats,0.0,2.7655
statu,0.0,2.6572
staun,0.0,2.5252
stave,1.0,2.5807
staws,0.0,2.7249
stays,0.0,2.712
stead,0.9981749391780822,2.5326
steak,1.0,2.5776
steal,1.0,2.4969
steam,0.2617628975342466,2.543
stean,0.0,2.5011
stear,0.0,2.4911
stedd,0.0,2.7137
stede,0.0,2.6031
steds,0.0,2.7128
steed,0.989629,2.6132
steek,0.0,2.6349
steel,0.4105053545205479,2.5839
steem,0.0,2.6209
steen,0.0,2.5692
steep,0.1358337008219178,2.5956
steer,1.0,2.5961
steez,0.0,2.718
steik,0.0,2.5724
steil,0.0,2.5035
stein,0.9069218980821918,2.513
stela,0.0,2.4969
stele,0.963686,2.5668
stell,0.0,2.6369
steme,0.0,2.614
stems,0.0,2.6955
stend,0.0,2.5699
steno,0.916618,2.5374
stens,0.0,2.662
stent,1.0,2.6207
steps,0.0,2.6761
stept,0.0,2.6392
stere,0.0,2.5378
stern,0.2791009753424657,2.5044
stets,0.0,2.7765
stews,0.0,2.7597
stewy,0.0,2.6264
steys,0.0,2.7075
stich,0.0,2.5521
stick,0.93338528,2.5816
stied,0.0,2.5072
sties,0.0,2.6339
stiff,0.4689073008219178,2.7425
stilb,0.0,2.5792
stile,0.829263,2.4588
still,0.4844203178082191,2.6267
stilt,0.0007792000000000001,2.6017
stime,0.0,2.5242
stims,0.0,2.6922
stimy,0.0,2.5702
sting,0.9196973238356164,2.5563
stink,1.0,2.5732
stint,0.238949637260274,2.6114
stipa,0.0,2.532
stipe,0.0,2.4954
stire,0.0,2.4613
stirk,0.0,2.5572
stirp,0.0,2.515
stirs,0.0,2.6458
stive,0.0,2.5726
stivy,0.0,2.6349
stoae,0.0,2.4927
stoai,0.0,2.5591
stoas,0.0,2.6451
stoat,0.0,2.6017
stobs,0.0,2.7241
stock,0.7545293194520548,2.5947
stoep,0.0,2.5176
stogs,0.0,2.705
stogy,0.0,2.582
stoic,0.2170489073972603,2.5388
stoit,0.0,2.6014
stoke,1.0,2.5497
stole,0.4889829698630137,2.4707
stoln,0.0,2.5289
stoma,0.721877,2.5471
stomp,0.980836861369863,2.5686
stond,0.0,2.5672
stone,0.5975740887671233,2.4873
stong,0.0,2.5692
stonk,0.0,2.5752
stonn,0.0,2.6407
stony,0.4990208043835616,2.54
stood,0.0737816328767123,2.6582
stook,0.0,2.6844
stool,1.0,2.6259
stoop,1.0,2.6443
stoor,0.0,2.5721
stope,0.0,2.514
stops,0.0,2.6771
stopt,0.0,2.6244
store,1.0,2.4688
stork,0.0007792000000000001,2.5656
storm,0.2955265227397259,2.5282
story,1.0,2.5306
stoss,0.0,2.8153
stots,0.0,2.7584
stott,0.0,2.7591
stoun,0.0,2.53
stoup,0.0,2.5515
stour,0.0,2.5019
stout,1.0,2.6562
stove,1.0,2.5931
stown,0.0,2.5975
stowp,0.0,2.6236
stows,0.0,2.7487
strad,0.0,2.5411
strae,0.0,2.4546
strag,0.0,2.548
strak,0.0,2.5466
strap,0.686089538630137,2.5016
straw,0.6733141128767123,2.5794
stray,0.1823727517808219,2.5136
strep,1.0,2.4985
strew,0.940571,2.5698
stria,0.0,2.5019
strig,0.0,2.5567
strim,0.0,2.5521
strip,1.0,2.5071
strop,0.0,2.519
strow,0.0,2.5847
stroy,0.0,2.5251
strum,0.995693,2.5708
strut,0.0007792000000000001,2.647
stubs,0.0,2.739
stuck,1.0,2.6183
stucs,0.0,2.6958
stude,0.0,2.5547
studs,0.0,2.7187
study,0.8667705600000001,2.596
stuff,0.0007792000000000001,2.7898
stull,0.0,2.6556
stulm,0.0,2.5892
stumm,0.0,2.7457
stump,0.0080794432876712,2.594
stums,0.0,2.7235
stung,0.4260183715068493,2.5889
stunk,0.99711,2.5957
stuns,0.0,2.681
stunt,0.0007792000000000001,2.6454
stupa,0.0,2.5621
stupe,0.0,2.5307
sture,0.0,2.4923
sturt,0.0,2.6084
stush,0.0,2.6946
styed,0.0,2.5831
styes,0.0,2.687
style,0.6450256701369863,2.5233
styli,0.0,2.5871
stylo,0.0,2.5686
styme,0.0,2.5963
stymy,0.0,2.7711
styre,0.0,2.5408
styte,0.0,2.6659
suave,0.1285334575342465,2.6331
subah,0.0,2.5999
subak,0.0,2.6293
subas,0.0,2.7075
subby,0.0,2.7706
suber,0.0,2.5394
subha,0.0,2.6367
succi,0.0,2.7196
sucks,0.0,2.7586
sucky,0.0,2.6435
sucre,0.0,2.5063
sudan,0.0,2.5663
sudds,0.0,2.8657
sudor,0.0,2.5368
sudsy,0.986963,2.7177
suede,0.0400180076712328,2.627
suent,0.0,2.4768
suers,0.0,2.6455
suete,0.0,2.5555
suets,0.0,2.6364
suety,0.0,2.5161
sugan,0.0,2.5519
sugar,1.0,2.551
sughs,0.0,2.7564
sugos,0.0,2.7016
suhur,0.0,2.6897
suids,0.0,2.6983
suing,1.0,2.5727
suint,0.0,2.4728
suite,0.0564435550684931,2.4985
suits,0.0,2.6677
sujee,0.0,2.7142
sukhs,0.0,2.7825
sukis,0.0,2.7341
sukuk,0.0,2.9093
sulci,0.0,2.5713
sulfa,0.0,2.5996
sulfo,0.0,2.6115
sulks,0.0,2.729
sulky,0.7271534071232877,2.6198
sulls,0.0,2.7804
sully,0.0007792000000000001,2.6759
sulph,0.0,2.5654
sulus,0.0,2.8135
sumac,0.0007792000000000001,2.5834
sumis,0.0,2.7034
summa,0.0,2.7275
sumos,0.0,2.7293
sumph,0.0,2.6153
sumps,0.0,2.7265
sunis,0.0,2.6487
sunks,0.0,2.7314
sunna,0.0,2.6519
sunns,0.0,2.7998
sunny,0.1476965961643835,2.7024
sunts,0.0,2.6446
sunup,0.980266,2.6963
suona,0.0,2.5241
suped,0.0,2.5498
super,0.3128646005479452,2.5217
supes,0.0,2.6561
supra,0.0,2.5352
surah,0.0,2.5241
sural,0.0,2.5082
suras,0.0,2.6285
surat,0.0,2.463
surds,0.0,2.7052
sured,0.0,2.5095
surer,1.0,2.6211
sures,0.0,2.6111
surfs,0.0,2.7408
surfy,0.0,2.6086
surge,0.0007792000000000001,2.5355
surgy,0.0,2.5791
surly,0.771867397260274,2.5362
surra,0.0,2.6119
sused,0.0,2.6684
suses,0.0,2.8117
sushi,0.534609490410959,2.755
susus,0.0,2.9838
sutor,0.0,2.4789
sutra,0.0,2.4984
sutta,0.0,2.6106
swabs,0.0,2.7777
swack,0.0,2.6563
swads,0.0,2.7695
swage,0.0,2.5931
swags,0.0,2.7644
swail,0.0,2.5751
swain,0.949503,2.5906
swale,0.927457,2.5367
swaly,0.0,2.579
swami,0.0007792000000000001,2.6424
swamp,0.0007792000000000001,2.6283
swamy,0.0,2.636
swang,0.057262,2.6247
swank,1.0,2.6371
swans,0.0,2.7127
swaps,0.0,2.7384
swapt,0.0,2.5631
sward,0.0,2.5998
sware,0.0,2.5128
swarf,0.0,2.64
swarm,1.0,2.6114
swart,0.0,2.5247
swash,0.809197,2.762
swath,0.1367462312328767,2.601
swats,0.0,2.7172
swayl,0.0,2.6146
sways,0.0,2.7719
sweal,0.0,2.5669
swear,1.0,2.5782
sweat,0.7919430663013698,2.5709
swede,0.0,2.6759
sweed,0.0,2.6714
sweel,0.0,2.6351
sweep,0.770954866849315,2.6845
sweer,0.0,2.6135
swees,0.0,2.7882
sweet,1.0,2.6573
sweir,0.0,2.5569
swell,0.2188739682191781,2.7205
swelt,0.0,2.5593
swept,1.0,2.5911
swerf,0.0,2.6564
sweys,0.0,2.7929
swies,0.0,2.6949
swift,1.0,2.6336
swigs,0.0,2.7596
swile,0.0,2.5425
swill,0.984882,2.6951
swims,0.0,2.7391
swine,0.705252677260274,2.5765
swing,0.0007792000000000001,2.6296
swink,0.0,2.6336
swipe,1.0,2.5878
swire,0.0,2.5248
swirl,1.0,2.5829
swish,0.3740041380821918,2.7633
swiss,0.0,2.893
swith,0.0,2.5832
swits,0.0,2.7034
swive,0.0,2.658
swizz,0.0,2.9175
swobs,0.0,2.8005
swole,0.0,2.5536
swoll,0.0,2.7036
swoln,0.0,2.5869
swoon,0.3256400263013698,2.6962
swoop,0.0007792000000000001,2.711
swops,0.0,2.7512
swopt,0.0,2.5775
sword,0.0007792000000000001,2.5946
swore,1.0,2.5461
sworn,0.0007792000000000001,2.5637
swots,0.0,2.7089
swoun,0.0,2.6047
swung,0.3566660602739726,2.6625
sybbe,0.0,2.7748
sybil,0.0,2.6047
syboe,0.0,2.5892
sybow,0.0,2.7029
sycee,0.0,2.6409
syces,0.0,2.7241
sycon,0.0,2.5766
syeds,0.0,2.7507
syens,0.0,2.6824
syker,0.0,2.614
sykes,0.0,2.7687
sylis,0.0,2.6817
sylph,0.0,2.6023
sylva,0.0,2.6458
symar,0.0,2.5488
synch,0.984171,2.6096
syncs,0.0,2.7168
synds,0.0,2.7603
syned,0.0,2.5785
synes,0.0,2.6887
synod,0.985428,2.5694
synth,0.995942,2.5936
syped,0.0,2.5902
sypes,0.0,2.6958
syphs,0.0,2.758
syrah,0.0,2.5499
syren,0.0,2.5382
syrup,0.7864678838356164,2.572
sysop,0.0,2.6971
sythe,0.0,2.5735
syver,0.0,2.6312
taals,0.0,2.5713
taata,0.0,2.833
tabac,0.0,2.6577
tabby,0.0007792000000000001,2.7263
taber,0.0,2.4824
tabes,0.0,2.5228
tabid,0.0,2.5729
tabis,0.0,2.5529
tabla,0.0,2.6253
table,0.5163588821917808,2.4711
tabls,0.0,2.5445
taboo,0.4223682498630137,2.6602
tabor,0.0,2.5
tabos,0.0,2.552
tabun,0.0,2.5666
tabus,0.0,2.5808
tacan,0.0,2.5891
taces,0.0,2.5017
tacet,0.0,2.5712
tache,0.0,2.5218
tachi,0.0,2.5838
tacho,0.0,2.5654
tachs,0.0,2.5616
tacit,1.0,2.6308
tacks,0.0,2.5774
tacky,0.2133987857534246,2.6042
tacos,0.0,2.516
tacts,0.0,2.6312
tadah,0.0,2.6551
taels,0.0,2.4691
taffy,0.0245049906849315,2.7595
tafia,0.0,2.6678
taggy,0.0,2.7074
tagma,0.0,2.6746
tagua,0.0,2.6485
tahas,0.0,2.626
tahrs,0.0,2.5249
taiga,0.0,2.6091
taigs,0.0,2.531
taiko,0.0,2.5733
tails,0.0,2.472
tains,0.0,2.4823
taint,1.0,2.5873
taira,0.0,2.541
taish,0.0,2.4912
taits,0.0,2.5828
tajes,0.0,2.6185
takas,0.0,2.6603
taken,0.532784429589041,2.5537
taker,1.0,2.5324
takes,0.0,2.5663
takhi,0.0,2.6409
takht,0.0,2.7069
takin,0.0,2.5494
takis,0.0,2.5753
takky,0.0,2.7516
talak,0.0,2.6257
talaq,0.0,2.7349
talar,0.0,2.5464
talas,0.0,2.5736
talcs,0.0,2.5152
talcy,0.0,2.5248
talea,0.0,2.5556
taler,0.0,2.4495
tales,0.0,2.4685
talik,0.0,2.5382
talks,0.0,2.5498
talky,1.0,2.5757
talls,0.0,2.6039
tally,0.2115737249315069,2.6282
talma,0.0,2.6229
talon,0.4643446487671233,2.4872
talpa,0.0,2.6039
taluk,0.0,2.5708
talus,0.850312,2.5142
tamal,0.0,2.6144
tamas,0.0,2.625
tamed,0.003896,2.5202
tamer,1.0,2.478
tames,0.0,2.5175
tamin,0.0,2.5251
tamis,0.0,2.5374
tammy,0.0,2.6922
tamps,0.0,2.5464
tanas,0.0,2.574
tanga,0.0,2.6202
tangi,0.0,2.5558
tango,1.0,2.532
tangs,0.0,2.5448
tangy,1.0,2.5456
tanhs,0.0,2.5348
tania,0.0,2.5635
tanka,0.0,2.6424
tanks,0.0,2.5551
tanky,0.0,2.5717
tanna,0.0,2.7047
tansu,0.0,2.5225
tansy,0.0,2.4939
tante,0.0,2.5484
tanti,0.0,2.6087
tanto,0.0,2.5978
tanty,0.0,2.6067
tapas,0.0,2.614
taped,0.003896,2.5129
tapen,0.0,2.4903
taper,0.8503450126027398,2.4643
tapes,0.0,2.4897
tapet,0.0,2.5655
tapir,0.898205,2.4749
tapis,0.0,2.5155
tappa,0.0,2.7581
tapus,0.0,2.5443
taras,0.0,2.5485
tardo,0.0,2.5149
tards,0.0,2.5262
tardy,0.5455598553424658,2.511
tared,0.0,2.457
tares,0.0,2.4517
targa,0.0,2.598
targe,0.0,2.4625
tarka,0.0,2.6175
tarns,0.0,2.4808
taroc,0.0,2.4907
tarok,0.0,2.523
taros,0.0,2.4712
tarot,1.0,2.5794
tarps,0.0,2.4871
tarre,0.0,2.5053
tarry,0.983579,2.5868
tarse,0.0,2.4142
tarsi,0.0,2.4847
tarte,0.0,2.511
tarts,0.0,2.5979
tarty,0.0,2.5856
tarzy,0.0,2.6164
tasar,0.0,2.5356
tasca,0.0,2.6033
tased,0.003896,2.4933
taser,0.885892,2.4593
tases,0.0,2.6287
tasks,0.0,2.7047
tassa,0.0,2.7036
tasse,0.0,2.5664
tasso,0.0,2.6222
taste,0.6806143561643836,2.5891
tasto,0.0,2.6085
tasty,0.8074560832876712,2.6629
tatar,0.0,2.6431
tater,0.968346,2.5864
tates,0.0,2.5699
taths,0.0,2.6468
tatie,0.0,2.5529
tatou,0.0,2.6691
tatts,0.0,2.7549
tatty,0.984315,2.8004
tatus,0.0,2.6323
taube,0.0,2.5293
tauld,0.0,2.5369
taunt,0.9443356449315068,2.6281
tauon,0.0,2.5248
taupe,0.0153796865753424,2.5023
tauts,0.0,2.6135
tauty,0.0,2.632
tavah,0.0,2.703
tavas,0.0,2.6827
taver,0.0,2.5262
tawaf,0.0,2.7541
tawai,0.0,2.7082
tawas,0.0,2.675
tawed,0.0,2.5678
tawer,0.0,2.5153
tawie,0.0,2.5495
tawny,0.5364345512328766,2.5928
tawse,0.0,2.5248
tawts,0.0,2.695
taxed,0.003896,2.6523
taxer,0.0,2.574
taxes,0.0,2.6416
taxis,0.0,2.6557
taxol,0.0,2.6247
taxon,0.0,2.6297
taxor,0.0,2.5886
taxus,0.0,2.6714
tayra,0.0,2.596
tazza,0.0,2.9143
tazze,0.0,2.7709
teach,0.2626754279452055,2.5209
teade,0.0,2.5551
teads,0.0,2.5169
teaed,0.0,2.5449
teaks,0.0,2.5417
teals,0.0,2.4712
teams,0.0,2.5192
tears,0.0,2.4651
teary,0.4460940405479452,2.4859
tease,1.0,2.556
teats,0.0,2.6275
teaze,0.0,2.659
techs,0.0,2.5909
techy,0.937924,2.6095
tecta,0.0,2.6213
tecum,0.0,2.6102
teddy,0.0007792000000000001,2.7036
teels,0.0,2.5786
teems,0.0,2.6417
teend,0.0,2.6027
teene,0.0,2.6792
teens,0.0,2.5929
teeny,1.0,2.6257
teers,0.0,2.548
teeth,0.0007792000000000001,2.7558
teets,0.0,2.6865
teffs,0.0,2.7683
teggs,0.0,2.7234
tegua,0.0,2.5662
tegus,0.0,2.5873
tehee,0.0,2.7353
tehrs,0.0,2.5399
teiid,0.0,2.6321
teils,0.0,2.4932
teind,0.0,2.5106
teins,0.0,2.4912
tekke,0.0,2.7997
telae,0.0,2.5277
telco,0.0,2.5293
teles,0.0,2.5568
telex,0.0,2.6907
telia,0.0,2.4967
telic,0.0,2.539
tells,0.0,2.6381
telly,0.0,2.6391
teloi,0.0,2.5395
telos,0.816387,2.5068
temed,0.0,2.6142
temes,0.0,2.6039
tempi,0.0,2.6007
tempo,0.5683731156164383,2.5613
temps,0.0,2.5695
tempt,1.0,2.659
temse,0.0,2.5772
tench,0.0,2.5618
tends,0.0,2.5343
tendu,0.0,2.5981
tenes,0.0,2.559
tenet,1.0,2.672
tenge,0.0,2.5895
tenia,0.0,2.4889
tenne,0.0,2.6777
tenno,0.0,2.6304
tenny,0.0,2.6488
tenon,0.0,2.6261
tenor,0.0007792000000000001,2.4706
tense,1.0,2.5541
tenth,0.6441131397260275,2.6601
tents,0.0,2.6272
tenty,0.0,2.6323
tenue,0.0,2.5798
tepal,0.0,2.4978
tepas,0.0,2.508
tepee,0.985428,2.7206
tepid,0.8685956208219178,2.5334
tepoy,0.0,2.5401
terai,0.0,2.4867
teras,0.0,2.4561
terce,0.0,2.5295
terek,0.0,2.5792
teres,0.0,2.5187
terfe,0.0,2.5842
terfs,0.0,2.5601
terga,0.0,2.5028
terms,0.0,2.5242
terne,0.0,2.5156
terns,0.0,2.4935
terra,1.0,2.5895
terre,0.0,2.5967
terry,0.990608,2.6191
terse,0.3493658169863013,2.5454
terts,0.0,2.5772
terza,0.0,2.5892
tesla,0.0,2.4964
testa,0.0,2.5996
teste,0.0,2.6544
tests,0.0,2.7746
testy,0.0007792000000000001,2.6772
tetes,0.0,2.6673
teths,0.0,2.6707
tetra,0.685589,2.6149
tetri,0.0,2.5937
teuch,0.0,2.5649
teugh,0.0,2.5976
tewed,0.0,2.6578
tewel,0.0,2.6322
tewit,0.0,2.683
texas,0.0,2.6361
texes,0.0,2.7016
texta,0.0,2.7524
texts,0.0,2.7867
thack,0.0,2.5977
thagi,0.0,2.6042
thaim,0.0,2.5601
thale,0.0,2.4908
thali,0.0,2.5526
thana,0.0,2.6179
thane,0.0,2.4961
thang,0.0,2.5754
thank,0.2590253063013698,2.5865
thans,0.0,2.5235
thanx,0.0,2.662
tharm,0.0,2.5437
thars,0.0,2.5092
thaws,0.0,2.6236
thawt,0.0,2.7087
thawy,0.0,2.6246
thebe,0.0,2.6595
theca,0.0,2.5336
theed,0.0,2.6167
theek,0.0,2.6624
thees,0.0,2.5915
theft,0.0007792000000000001,2.7349
thegn,0.0,2.5963
theic,0.0,2.5693
thein,0.0,2.5195
their,1.0,2.5231
thelf,0.0,2.6257
thema,0.0,2.5687
theme,0.94159805369863,2.6449
thens,0.0,2.5345
theor,0.0,2.5031
theow,0.0,2.62
there,0.8786334553424657,2.6012
therm,0.0,2.5635
these,0.5227465950684932,2.6036
thesp,0.0,2.5459
theta,0.835053,2.6727
thete,0.0,2.7004
thews,0.0,2.6366
thewy,0.0,2.6493
thick,0.0007792000000000001,2.6189
thief,0.7435789545205479,2.5779
thigh,0.3365903912328767,2.7312
thigs,0.0,2.587
thilk,0.0,2.5947
thill,0.0,2.6488
thine,0.970814,2.4984
thing,0.4880704394520548,2.5817
think,0.5446473249315068,2.5941
thins,0.0,2.5397
thiol,0.0,2.538
third,0.848519951780822,2.5346
thirl,0.0,2.5342
thoft,0.0,2.7114
thole,0.0,2.5171
tholi,0.0,2.5686
thong,1.0,2.5835
thorn,1.0,2.5126
thoro,0.0,2.6093
thorp,0.0,2.535
those,1.0,2.5085
thots,0.0,2.6416
thous,0.0,2.5585
thowl,0.0,2.6177
thrae,0.0,2.4704
thraw,0.0,2.589
three,0.5063210476712329,2.5725
threw,0.4962832131506849,2.5933
thrid,0.0,2.5585
thrip,0.0,2.5392
throb,0.0007792000000000001,2.5695
throe,0.0,2.4816
throw,0.5391721424657534,2.6143
thrum,0.0135546257534246,2.5891
thuds,0.0,2.6259
thugs,0.0,2.634
thuja,0.0,2.7269
thumb,0.0007792000000000001,2.6631
thump,0.7390163024657534,2.6271
thunk,0.0,2.6242
thurl,0.0,2.5598
thuya,0.0,2.6165
thyme,0.9370354016438356,2.599
thymi,0.0,2.656
thymy,0.0,2.7985
tians,0.0,2.49
tiara,1.0,2.5963
tiare,0.0,2.4334
tiars,0.0,2.4793
tibia,0.9397729928767125,2.7102
tical,0.0,2.5183
ticca,0.0,2.6686
ticed,0.0,2.5311
tices,0.0,2.5184
tichy,0.0,2.6059
ticks,0.0,2.5922
ticky,0.0,2.6386
tidal,0.3849545030136986,2.5117
tiddy,0.0,2.7187
tided,0.003896,2.651
tides,0.0,2.5075
tiefs,0.0,2.5731
tiers,0.0,2.493
tiffs,0.0,2.7419
tifos,0.0,2.5929
tifts,0.0,2.7026
tiger,1.0,2.4963
tiges,0.0,2.5352
tight,1.0,2.708
tigon,0.0,2.5366
